Ticker,Description,Current Ratio (MRQ),Debt to Equity Ratio (MRQ),Net Debt (MRQ),Quick Ratio (MRQ),Total Assets (MRQ),Total Debt (MRQ),Total Current Assets (MRQ),Basic EPS (FY),Basic EPS (TTM),Dividends Paid (FY),Dividends per Share (FY),Dividends per Share (MRQ),Dividends Yield (FY),Country,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (FY),EPS Forecast (FQ),EPS Diluted (TTM),EPS Diluted (MRQ),Exchange,Goodwill,Gross Margin (TTM),Gross Profit (FY),Gross Profit (MRQ),Industry,Last Year Revenue (FY),Market Capitalization,Net Income (FY),Net Margin (TTM),Number of Shareholders,Number of Employees,Operating Margin (TTM),Pretax Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Earnings Ratio (TTM),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Rating,Recent Earnings Date,Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue per Employee (TTM),Sector,Shares Float,Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding (MRQ),Upcoming Earnings Date,1-Year Beta,Yearly Performance,YTD Performance
VXLINSTR,VXL INSTRUMENTS LTD.,1.78890505,0.24439446,1571000,1.63429437,160067000,14126000,148853000,-1.71,-1.642,,,,0,India,-32216000,,,-1.71,,-1.642,,BSE,,-23.38360382,-17908000,-12327000,Computer Processing Hardware,76652000,84612476,-22691000,-28.51589,4482,,-50.74492512,-12.40802588,,,,,,,Strong Buy,2021-06-28,-11.03311791,-31.6032734,-21.18631972,,Electronic Technology,,102268000,102268000,76652000,13324800,,-0.40305874,-16.66666667,120.93023256
MPL,MPL PLASTICS LTD.,0.04509349,-1.01586095,1819355000,,68267000,1824725000,36412000,-0.54,-0.5321,,,,0,India,-7800000,,,-0.54,,-0.5321,,BSE,,,-9700000,-1200000,Home Furnishings,300000,84375000,-6700000,,10633,,,,,,,,,,Strong Buy,2021-06-30,-9.43768312,,,,Consumer Durables,,1864502000,1864502000,300000,11250000,,-0.04635696,72.96703297,44.13919414
CUBIFIN,CUBICAL FINANCIAL SERVICES LTD,,,,,132848999.99999999,,,0.03,0.0339,,,,0,India,,,,0.03,,0.0339,,BSE,,57.12325635,8718000,707000,Financial Conglomerates,13119000,84069295,2052000,15.64143609,3283,,21.73183932,21.33546764,,,38.05309735,,,,Sell,2021-06-30,1.55212407,1.56865122,,,Finance,,1010000,1010000,13119000,65170000,,0.5567247,22.54901961,-56.89655172
STURDY,STURDY INDUSTRIES LTD.,0.65462446,-2.69675864,1940500000,0.59987585,1565300000,2013400000,527299999.99999994,-1.9378,,,,,0,India,,,,-1.9378,,,,BSE,0,,-53400000,-14700000,Aluminum,511900000,83189541,-293100000,,5216,,,,,,,,,,Strong Buy,2021-06-11,-17.79577661,,-49.99829416,,Non-Energy Minerals,,2311900000,2311900000,511900000,151254000,,0.2160354,-20.83333333,29.54545455
NTL,NEUEON TOWERS LIMITED,0.1011741,-0.00391981,-21975000,,3541945000,95222000,3541919000,-16.87,-13.1551,,,,0,India,-257365000,,,-16.87,,-13.1551,,BSE,,-96280.89591568,-978818000,-4437000,Specialty Telecommunications,1280000,83120493,-953936000,-98003.95256917,21005,,-127367.98418972,-126741.10671937,,,,,,,Strong Buy,2021-06-29,-7.54202447,,,,Communications,45801465.2676,41122509000,41122509000,1280000,56544600,,0.8767313,305.26315789,23.2
NTL,NEUEON TOWERS LTD,0.1011741,-0.00391981,-21975000,,3541945000,95222000,3541919000,-16.87,-13.1551,,,,0,India,-257365000,,,-16.87,,-13.1551,,NSE,,-96280.89591568,-978818000,-4437000,Specialty Telecommunications,1280000,83120493,-953936000,-98003.95256917,21005,,-127367.98418972,-126741.10671937,,,,,,,Strong Buy,2021-06-29,-7.54202447,,,,Communications,45801465.2676,41122509000,41122509000,1280000,56544600,,0.8767313,55.55555556,12
TTIENT,TTI ENTERPRISE LTD,,,,,267430000,,,0.06,0.0606,,,,0,India,,,,0.06,,0.0606,,BSE,,7.28070175,6971999.99999999,569000,Finance/Rental/Leasing,95759000,82310330,1606000,1.67606516,850,,2.07184628,2.07184628,,,53.46534653,,,,Strong Buy,2021-05-10,0.6017839,0.60228434,,,Finance,5376206.15,134000,134000,95759000,25404400,,0.05387906,136.11111111,155.63909774
UNIQUEO,UNIQUE ORGANICS LTD.,2.45240159,0.40728525,47466000,2.30657221,198165000,50259000,181051000,0.09,0.0844,,,,0,India,40576000,,,0.09,,0.0844,,BSE,,21.00247754,127920000,45521000,Agricultural Commodities/Milling,609071000,82210933,511000,0.08389826,4233,,6.39646281,0.18733448,,,163.62559242,,,,Sell,2021-06-29,0.26183947,0.41484557,,,Process Industries,,74765000,74765000,609071000,5953000,,0.8034466,194.4,-13.30977621
SBFL,SHREE BHAVYA FABRICS LIMITED,1.55864334,2.22001873,623284000,0.86362222,1488042000,644689000,1377144000,0.04,0.0315,,,,0,India,90378000,,,0.04,,0.0315,,BSE,,37.28467488,539963000,193989000,Textiles,1448217000,82174996,337000,0.02320094,2937,,5.12188436,0.12401456,,,274.6031746,,,,Strong Buy,2021-06-30,0.02273203,0.1157703,0.06099146,,Process Industries,,1197644000,1197644000,1448217000,9500000,,-0.6487931,157.22379603,134.02061856
SUPERTEX,SUPERTEX INDUSTRIES LTD.,1.48526745,0.82218487,240000000,1.33862194,824800000,244600000,655300000,0.45,,,,,0,India,,,,0.45,,,,BSE,0,,84200000.0000001,38000000,Textiles,644200000,80977024,5600000,,12022,,,,,,,,,,Buy,2021-06-30,0.68321136,1.89885221,1.52500048,,Process Industries,,527299999.99999994,527299999.99999994,644200000,11341320,,0.4862591,351.20481928,270.79207921
VAMSHIRU,VAMSHI RUBBER LTD.,1.16971806,1.65592022,199983234,0.69240067,466544834,209723348,305293523,-6.96,-6.9522,,,,0,India,-9294000,,,-6.96,,-6.9522,,BSE,,8.93370814,51807000,14846000,Miscellaneous Manufacturing,580206000,80770563,-28215000,-4.85861081,4438,,-3.75469445,-6.88805892,,,,,,,Sell,2021-06-30,-5.77907719,-19.9528999,-15.52730559,,Producer Manufacturing,,339894198,339894198,580206000,4206800,,0.27733606,49.80237945,-0.78533508
VISIONCINE,VISION CINEMAS LTD.,6.36428712,0.16296157,13597000,,114620000,13840000,96909000,-0.06,-0.056,,,,0,India,-1083000,,,-0.06,,-0.056,,BSE,,,-2458000,-609000,Movies/Entertainment,0,80740156,-3660000,,5381,,,,,,,,,,Buy,2021-07-01,-2.66258774,-3.57661688,-3.31241185,,Consumer Services,,29692000,29692000,0,70824700,,-0.33993533,48.75,80.3030303
SUMERUIND,SUMERU INDUSTRIES LTD.,517.1470335,0,-37467021,517.1470335,103532962,0,39040981,0.0011,0.0011,,0,0,0,India,-2200000,,12213000,0.0011,,0.0011,,BSE,0,,-682016,-167000,Finance/Rental/Leasing,0,80640000,78430,,5380,4,,,0.836966,0.481255,1090.90909091,10500,,,Buy,2021-06-07,0.07641389,0.07655709,0.07655709,0,Finance,,302779,302779,0,72000000,,0.09319785,28.91566265,-2.72727273
PARAGONF,PARAGON FINANCE LTD.,,0.02661817,-60034000,,267260000,6901000,,0.7,0.6989,,,,0,India,5633000,,,0.7,,0.6989,,BSE,,73.8176327,29974000,5520000,Finance/Rental/Leasing,31124000,80537503,2966000,9.51998458,,,16.30253181,11.56021077,,,27.11403777,,,,Strong Sell,2021-06-30,1.09487298,1.16949832,1.15378475,,Finance,,8002000,8002000,31124000,850000,,0.0377903,23.95833333,8.18181818
JINAAM,JINAAM?S DRESS LIMITED,1.90040079,0.47595052,414881423,,1891855765,425099697,1645090898,0.2,,,0,,0,India,,,,0.2,,,,BSE,0,,140026514,,Apparel/Footwear,920319246,80438021,4485953,,43,,,,,,,,,,Sell,,0.25043932,0.66114136,0.5384163,,Consumer Non-Durables,17368039.13,998696323,998696323,920319246,22282000,,0.32227504,-76.74576271,-36.48148148
EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS L,0.07985853,-4.21185517,289821000,0.03832998,506997000,293600000,36352000,-13.41,-13.4053,,,,0,India,-162235000,,,-13.41,,-13.4053,,BSE,,-63.89465715,-151076000,-47699000,Textiles,236448000,79623780,-117307000,-49.61407842,6397,,-84.09241817,-50.97040774,,,,,,,Buy,2021-06-22,-18.91255737,,-318.11427177,,Process Industries,,576705000,576705000,236448000,8749865,,-0.14198321,-50.26041926,2.79870829
TCIFINANCE,TCI FINANCE LTD,,-0.84896182,253000000,,834400000,253500000,,-6.04,-6.0329,,,,0,India,8200000,,,-6.04,,-6.0329,,NSE,,46.58823529,19800000,-14100000,Finance/Rental/Leasing,42500000,78522205,-77700000,-182.82352941,9175,,-182.82352941,-182.82352941,,,,,,,Sell,2021-06-30,-10.14430502,,,,Finance,,1133000000,1133000000,42500000,12872500,,0.916752,-14.49275362,22.91666667
TCIFINANCE,TCI FINANCE LTD.,,-0.84896182,253000000,,834400000,253500000,,-6.04,-6.0329,,,,0,India,8200000,,,-6.04,,-6.0329,,BSE,,46.58823529,19800000,-14100000,Finance/Rental/Leasing,42500000,78522205,-77700000,-182.82352941,9175,,-182.82352941,-182.82352941,,,,,,,Sell,2021-06-30,-10.14430502,,,,Finance,,1133000000,1133000000,42500000,12872500,,0.916752,0.35523979,18.94736842
ZSVARAJT,SVARAJ TRADING & AGENCIES LTD.,232.34688995,,,,542781000,,97121000,0.51,0.509,,,,0,India,2193000,,,0.51,,0.509,,BSE,,35.15817079,2147000,960000,Investment Banks/Brokers,6100000,78175003,7479000,122.57007048,198,,35.15817079,163.8092116,,,10.41257367,,,,Buy,2021-06-29,1.38687342,1.38835351,,,Finance,1659080,418000,418000,6100000,14750000,,-0.25451106,-71.34020619,-7.33333333
AXELPOLY,AXEL POLYMERS LTD.,1.16905058,3.99168048,87447453,0.40982512,220980476,87717458,171886003,0.44,0.4405,,,,0,India,15928000,,,0.44,,0.4405,,BSE,,14.45788884,33311600,13987000,Industrial Specialties,230413000,77830005,1886000,0.81896065,11445,,5.3087052,0.53555774,,,41.08967083,,,,Buy,2021-06-29,0.98269088,9.01471635,6.22532068,,Process Industries,,199005406,199005406,230413000,4300000,,0.7461151,129.74604235,50.79365079
GBFL,GOENKA BUSINESS & FINANCE LIMI,,,,,2119239000,,,0.34,0.3402,,,,0,India,2589000,,,0.34,,0.3402,,BSE,,0.63846763,11962000,8522000.00000013,Finance/Rental/Leasing,1864945000,77610596,4439000,0.23759554,3820,,0.12895899,0.09330089,,,17.54850088,,,,Strong Buy,2021-06-30,0.22767228,1.5710259,,,Finance,4356099.5082,1835047000,1835047000,1864945000,13000100,,-1.3314036,138.93129771,112.92517007
SANBLUE,SANBLUE CORPORATION LTD.,1.18816199,0.00554508,429000,,198613000,1000000,3814000,-0.6,-0.6038,,,,0,India,-2995000,,,-0.6,,-0.6038,,BSE,,-21.32649322,-1968000,-453000,Wholesale Distributors,2729000,77493415,-3013000,-110.4067424,8455,,-116.12312202,-110.4067424,,,,,,,Strong Buy,2021-06-29,-1.99100644,-2.12290739,,,Distribution Services,,18273000,18273000,2729000,4999580,,0.24305223,426.53721683,0.12307692
GLFL,GUJARAT LEASE FINANCING LTD.,,-2.3011782,41522000,,59901000,100000000,,-0.13,-0.1282,,,,0,India,-3215000,,,-0.13,,-0.1282,,BSE,,,-797000,121000,Finance/Rental/Leasing,297000,77308433,-3491000,-1061.96319018,29016,,-1061.96319018,-1061.96319018,,,,,,,Buy,2021-05-21,-7.17989133,,-7.73233869,,Finance,,103357000,103357000,297000,27125767,,-0.95008564,112.31884058,24.15254237
GLFL,GUJARAT LEASE,,-2.3011782,41522000,,59901000,100000000,,-0.13,-0.1282,,,,0,India,-3215000,,,-0.13,,-0.1282,,NSE,,,-797000,121000,Finance/Rental/Leasing,297000,77308433,-3491000,-1061.96319018,29016,,-1061.96319018,-1061.96319018,,,,,,,Buy,2021-05-21,-7.17989133,,-7.73233869,,Finance,,103357000,103357000,297000,27125767,,-0.95008564,137.5,23.91304348
PAEL,PREMIER AUTO ELECT,0.00602785,-0.65275999,286102000,,37574000,287014000,1894000,-5.23,-5.2272,,,,0,India,-11900000,,,-5.23,,-5.2272,,NSE,,-2700,-12600000,-200000,Wholesale Distributors,100000,77209231,-54500000,-54500,9937,,-12600,-54500,,,,,,,Sell,2021-06-29,-137.79851076,,,,Distribution Services,,477268000,477268000,100000,9949600,,-1.0931673,308.33333333,226.66666667
PAEL,PAE LTD.,0.00602785,-0.65275999,286102000,,37574000,287014000,1894000,-5.23,-5.2272,,,,0,India,-11900000,,,-5.23,,-5.2272,,BSE,,-2700,-12600000,-200000,Wholesale Distributors,100000,77209231,-54500000,-54500,9937,,-12600,-54500,,,,,,,Sell,2021-06-29,-137.79851076,,,,Distribution Services,,477268000,477268000,100000,9949600,,-1.0931673,137.77777778,212.08333333
TECHIN,TECHIN,0.75016802,4.37973017,568138002,0.75016802,699408030,568782300,426945145,-0.3308,-5.2379,0,0,0,0,India,-4765000,,606389000,-0.3308,,-5.2379,,BSE,0,,-261842,-67000,Agricultural Commodities/Milling,0,76930620,-4739258,,24906,2,,,0.59239419,0.294542,,,,,Sell,2021-06-05,-0.68642584,-3.54299656,-3.54299656,0,Process Industries,,569541057,569541057,0,14326000,,0.21404117,222.6744186,91.37931034
TECHIN,TECHINDIA NIRMAN L,0.75016802,4.37973017,568138002,0.75016802,699408030,568782300,426945145,-0.3308,-5.2379,0,0,0,0,India,-4765000,,606389000,-0.3308,,-5.2379,,NSE,0,,-261842,-67000,Agricultural Commodities/Milling,0,76930620,-4739258,,24906,2,,,0.62328253,0.294542,,,,,Sell,2021-06-05,-0.68642584,-3.54299656,-3.54299656,0,Process Industries,,569541057,569541057,0,14326000,,0.21404117,200,80
TNSTLTU,TAMILNADU STEEL TUBES LTD.,4.58069938,0.13368042,-41683000,,277034000,11914000,253473000,-4.8042,0.633,0,0,0,0,India,4074000,,,-4.8042,,0.633,,BSE,0,5.33468031,5333064.99999999,11970000,Steel,508578923,76871996,-24620391,0.66072476,14052,120,0.17373558,0.62080428,0.87740181,,23.69668246,,0.15656977,0.15115058,Sell,2021-02-06,-3.34549033,-10.00261151,-9.95491434,4238157.69166667,Non-Energy Minerals,,172432765,187911000,508578923,5124800,,-0.27402067,,-40.74843828
BLOOM,BLOOM DEKOR LTD.,0.89369795,-7.32905587,440586000,0.25808124,545295000,442631000,375699000,-11.24,-11.2414,,,,0,India,-33476000,,,-11.24,,-11.2414,,BSE,,-8.09460211,-25332000,-40776000,Building Products,312974000,76514499,-77022000,-24.6100315,2779,,-16.97265588,-32.40237208,,,,,,,Sell,2021-06-22,-12.95132178,,-50.32801453,,Producer Manufacturing,,605689000,605689000,312974000,6850000,,0.12569022,-26.84101858,12.48677249
SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,0.055286,-1.18572856,3235758000,,1041637999.9999998,3236305000,81002000,,,,,,0,India,,,,,,,,BSE,0,,,,Pulp & Paper,,75923344,,,,,,,,,,,,,Sell,,-37.51057508,,,,Process Industries,,,3771019000,,34827200,,-0.24640726,-19.34306569,-37.57062147
IGRL,INDIA GREEN REALITY LIMITED,1.20988241,0.37871579,97236000,,1463687000,101322000,1447196000,-0.0733,,0,,,0,India,,10.5847,,-0.0733,,,,BSE,0,,21548234,,Real Estate Development,179834594,75751601,-931268,,12710000,45,,,0.28286073,,,1.72859,,0.4212293,Sell,,-0.08337328,-0.47989351,-0.47989351,3996324.31111111,Finance,3612169.29,1194190515,1196146000,179834594,12710000,,-0.28144917,-78.00738007,28.72570194
SPECFOOD,SPECTRUM FOODS LTD.,0.72018509,-61.34981185,83166039.16,0.30594385,171264916.14,83832676.78999999,64775858.45,-3.89,-1.5496,,,,0,India,15989000,,,-3.89,,-1.5496,,BSE,,47.53880411,58284000,15531000,Food: Specialty/Candy,122603000,75392408,-18883000,-6.11404289,373,,1.03994193,-6.11404289,,,,,,,Buy,2021-06-30,-4.06647658,-92.827545,-7.33449126,,Consumer Non-Durables,,172631386.13,172631386.13,122603000,4848390,,-0.34665936,-79.9382716,11.6838488
BLUECOAST,BLUE COAST HOTELS,0.15906385,-0.38306078,401233000,,164953000,415000000,132553000,-11.21,-11.2127,,,,0,India,-101133000,,,-11.21,,-11.2127,,NSE,,,-1067000,-267000,Hotels/Resorts/Cruise lines,0,74833441,-142904000,,1114,,,,,,,,,,Neutral,2021-05-31,-66.57675097,,,,Consumer Services,807566.481,1248332000,1248332000,0,12748500,,-0.61695725,10,0
BLUECOAST,BLUE COAST HOTELS LTD.,0.15906385,-0.38306078,401233000,,164953000,415000000,132553000,-11.21,-11.2127,,,,0,India,-101133000,,,-11.21,,-11.2127,,BSE,,,-1067000,-267000,Hotels/Resorts/Cruise lines,0,74833441,-142904000,,1114,,,,,,,,,,Buy,2021-05-31,-66.57675097,,,,Consumer Services,807566.481,1248332000,1248332000,0,12748500,,-0.61695725,-95.55715799,62.10526316
TOKYOFIN,TOKYO FINANCE LTD.,,0,-3792000,,142812000,0,,0.6826,-4.2855,0,0,0,0,India,-28368000,164.63,,0.6826,,-4.2855,,BSE,0,95.28009535,4528559,741000,Financial Conglomerates,4923132,74231562,4738626,-356.01907032,,,-338.9272944,-338.9272944,0.56069659,,,,8.84762396,15.01852022,Buy,2021-02-05,1.44079382,1.79822325,1.79822325,,Finance,,10894510,11447000,4923132,6970100,,0.07883142,69.34189406,-1.76908752
BKMINDST,BKM INDUSTRIES LIMITED,0.35256442,1.08736005,1461500000,,3682500000,1476200000,715600000,-4.4588,-2.4338,0,,,0,India,-159000000,,,-4.4588,,-2.4338,,BSE,0,-795.38461538,-66300000,-8700000,Metal Fabrication,37500000,74053476,-292200000,-2418.46153846,21207,60,-2984.61538462,-3104.61538462,0.04856284,,,0.0923649,11.39284254,1.97475937,Sell,2021-02-12,-3.76105114,-10.6067911,-9.54624349,625000,Producer Manufacturing,,2298200000,2324900000,37500000,65534000.00000001,,0.6130884,-19.40298507,-18.79699248
BKMINDST,BKM INDUSTRIES LTD,0.35256442,1.08736005,1461500000,,3682500000,1476200000,715600000,-4.4588,-2.4338,0,,,0,India,-159000000,,,-4.4588,,-2.4338,,NSE,0,-795.38461538,-66300000,-8700000,Metal Fabrication,37500000,74053476,-292200000,-2418.46153846,21207,60,-2984.61538462,-3104.61538462,0.04727356,,,0.0923649,11.09037769,1.92233213,Sell,2021-02-12,-3.76105114,-10.6067911,-9.54624349,625000,Producer Manufacturing,,2298200000,2324900000,37500000,65534000.00000001,,0.6130884,-19.23076923,-19.23076923
EVERLON,EVERLON SYNTHETICS LTD.,1.68568637,0.66455822,40849000,0.72538981,119451000,43496000,79352000,0.15,0.1521,,,,0,India,15158000,,,0.15,,0.1521,,BSE,,12.62202377,42966000,15937000,Textiles,340405000,74044902,830000,0.24353344,2877,,3.81075484,0.8845346,,,86.85075608,,,,Buy,2021-06-28,0.76778899,1.27967568,1.24846504,,Process Industries,,54000000,54000000,340405000,5622240,,0.694592,-2.53878702,37.51243781
ASYAINFO,ASYA INFOSOFT LIMITED,1.84531921,0.21129562,80104000,,964810000,97836000,585553000,0.2087,-0.1875,0,,,0,India,17367000,14.0446,,0.2087,,-0.1875,,BSE,0,-2.12773922,12292160,2487999.99999998,Information Technology Services,445794446,74031771,2515978,-0.42318951,2647,4,0.82972097,-0.13831802,0.35795692,,,,0.15097681,0.18094277,Sell,2021-02-24,,,,111448611.5,Technology Services,,424169587,501780000,445794446,12057300,,0.43063414,22.95081967,-7.55007704
SDL,SPAN DIVERGENT LIMITED,1.1541214,2.46235992,74820000,1.11023611,344360000,177546000,162236000,-11.28,-10.7193,,,,0,India,-21668000,,,-11.28,,-10.7193,,BSE,662000,6.90527398,5259000,7122000,Medical Specialties,74016000,73897438,-55876000,-77.3674742,2284,,-71.76074342,-82.75237052,,,,,,,Sell,2021-06-11,-15.45915289,-38.65267481,-22.18589105,,Health Technology,,272255000,272255000,74016000,5461750,,0.3541457,-1.58730159,-23.63635916
GUJTERC,GUJARAT TERCE LABORATORIES LTD,1.02673985,0.5962934,32824000,0.70552664,218038000,45688000,119531000,-3.4,-3.3993,,,,0,India,-27703000,,,-3.4,,-3.3993,,BSE,,8.11505328,20432000,-12446000,Medical Specialties,251779000,73460967,-25202000,-10.01830971,13464,,-11.70312059,-10.06358751,,,,,,,Buy,2021-06-24,-11.38612997,-26.87269664,-26.06729026,,Health Technology,,141418000,141418000,251779000,7420300,,-0.41939732,21.93548387,8
UNITDCR,UNITED CREDIT LTD.,,,,,268248000,,,1.64,1.6387,0,,,0,India,12245000,,,1.64,,1.6387,,BSE,,,,,Finance/Rental/Leasing,27745000,72458397,8738000,31.49035862,2552,,43.18615967,43.15732564,,,8.29926161,,,,Buy,2021-06-30,3.25647861,3.43621499,,,Finance,,9573000,9573000,27745000,5327820,,-0.34885454,1.92857143,18.03143093
WAGEND,WAGEND INFRA VENTURE LIMITED,4.79518041,0.00060827,-2310000,,187017000,90000,186849000,0.0149,0.0078,0,,,0,India,-3113230,,,0.0149,,0.0078,,BSE,0,,-38759,0,Engineering & Construction,0,70687500,702481,,642,4,,,0.47877587,,192.30769231,,,,Strong Sell,2021-02-13,0.30992489,0.39173636,0.39161702,0,Industrial Services,40587490.125,38998094,39056000,0,47125000,,0.04745834,-80.83441982,-51
VEERHEALTH,VEERHEALTH CARE LIMITED,4.33899918,0.12332035,16300000,3.2842646,187295000,17318000,68413000,0.55,0.5476,,,,0,India,661000,,,0.55,,0.5476,,BSE,,16.86137734,17645000,742000,Pharmaceuticals: Major,105798000,70659882,3791000,3.57946275,3695,,-3.79969376,5.44622772,,,18.60847334,,,,Sell,2021-06-30,2.0621532,2.72451923,2.4235404,,Health Technology,,46864000,46864000,105798000,6934240,,-0.5659768,66.66666667,31.57894737
MRSS,MAJESTIC RESEARCH SERVICES AND,1.49369883,0.987687,106104000,,443832000,130590000,339694000,1.0054,-22.5064,,,,0,India,-190538000,4.39401,,1.0054,,-22.5064,,BSE,,-537.99790356,13865000,,Financial Conglomerates,207228000,70482782,10080000,-3941.33473096,7,,-3941.24737945,-3941.33473096,0.13381902,,,,12.45367925,0.34399241,Buy,2021-07-06,,,,,Finance,2133011.448,383699000,311614000,207228000,10026000,,1.3858707,21.07081174,-30.03992016
ELEFLOR,ELEGANT FLORICULTURE & AGROTEC,13.56769272,0.01990479,2914281,13.43049477,221251322,4163367,64720445,-0.2265,-0.2265,,,,0,India,-570000,,42714300,-0.2265,,-0.2265,,BSE,,-48.73902485,-2609000,-2236000,Wholesale Distributors,5353000,70000000,-4530000,-84.62544368,5173,,-91.53745563,-19.65253129,0.33466562,0.190281,,,13.07677938,13.07677938,Strong Buy,2021-06-30,-2.03483911,-2.1425649,-2.08903907,,Distribution Services,,12087255,12087255,5353000,20000000,,-0.5711716,-28.03921569,83.5
AMBITION,AMBITION MICA LIMITED,1.6461698,1.14686674,290043000,,848131000,293263000,691979000,0.6538,-1.8871,0,0,0,0,India,6558000,7.78198,,0.6538,,-1.8871,,BSE,0,12.19865708,72207431.0000001,2852999.99999999,Miscellaneous Commercial Services,637338117,69834957,9756468,-7.57239625,1015,41,-0.60799673,-9.94199695,0.22959488,,,14.1972,0.18779048,0.10957286,Sell,2021-02-12,-1.51626946,-5.0588933,-3.32400324,15544832.12195122,Commercial Services,4032774.954,626731575,592422000,637338117,14922000,,-0.39455706,-18.55670103,-20.46979866
UPASAFN,UPASANA FINANCE LTD.,,,,,142261000,,,1.12,1.1264,,,,0,India,2366000,,,1.12,,1.1264,,BSE,,78.89250814,6116000,72000,Financial Conglomerates,6139000,67378498,4807000,78.30618893,,,38.15960912,87.752443,,,13.98259943,,,,Sell,2021-07-06,3.39190836,3.49290712,,,Finance,,2486000,2486000,6139000,4278000,,0.57376856,-27.63819095,0.6993007
VAPIPPR,VAPI PAPER MILLS LTD.,4.25563294,-1.42109444,68882000,,34234000,75129000,10388000,1.36,1.3629,,,,0,India,5553000,,,1.36,,1.3629,,BSE,,12.91891136,3692000,1085000,Finance/Rental/Leasing,28586000,67188705,3098000,10.83747289,,,12.91891136,12.63905408,,,21.6083359,,,,Strong Buy,2021-06-14,8.95724654,,14.21416237,,Finance,,87100000,87100000,28586000,2281450,,-0.03645684,-4.92307692,-4.18604651
OBIL,OCEANAA BIOTEK INDUSTRIES LTD,1.72728227,0.0212082,4572000,,431440000,6103000,230473000,1.6342,-1.0715,0,,,0,India,12015000,1.94376,,1.6342,,-1.0715,,BSE,0,41.52907128,104847355,-11415000,Agricultural Commodities/Milling,256549683.00000003,66605498.99999999,22168801,-6.74140106,2138,28,-3.32316055,-3.48410078,0.26357419,,,29.0359,0.33597347,0.28235688,Strong Sell,2021-02-12,2.59849506,3.88976924,3.78899857,9162488.67857143,Process Industries,6516661.5976,135420127,143673000,256549683.00000003,13565300,,0.7753751,-29.80225989,-39.83050847
TVVISION,TV VISION LIMITED,0.20278645,-0.09268472,29073000,0.19749949,1452267000,41901000,381258000,-15.16,-15.1539,,,,0,India,-260459999.99999997,,,-15.16,,-15.1539,,BSE,,-48.30574525,-327869000,-27309000,Broadcasting,678735000,66394549,-529655000,-78.03561036,11403,,-76.96258481,-77.9990718,,,,,,,Sell,2021-06-01,-33.04016915,,,,Consumer Services,18952953.2985,1904347000,1904347000,678735000,34944500,,1.008814,71.55172414,-5.68720379
TVVISION,TV VISION LTD,0.20278645,-0.09268472,29073000,0.19749949,1452267000,41901000,381258000,-15.16,-15.1539,,,,0,India,-260459999.99999997,,,-15.16,,-15.1539,,NSE,,-48.30574525,-327869000,-27309000,Broadcasting,678735000,66394549,-529655000,-78.03561036,11403,,-76.96258481,-77.9990718,,,,,,,Sell,2021-06-01,-33.04016915,,,,Consumer Services,18952953.2985,1904347000,1904347000,678735000,34944500,,1.008814,-11.9047619,-11.9047619
